filename,folder,class_label,exclusion_reason,sha256_hash,details
Spot Leaf -  (346).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,43a55fc7bcf047558f65df3d84160faad1aa24db4979519a5e96f107580b8e76,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (350).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c104ce3fdcb8020cfccfe6371785e8388c07bb9a6d470f0033bb4c9731cfa0f1,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (352).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,f4b3a5d287879363b6d5d818d9800dd09528b25cd1ebefaf4f7d4ba2b53263ef,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (356).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,6a2b28f30a688c7da8af5da43d6148f49fce1489afc3f7facbc1e2e8588f600d,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (36).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,1187f0badeb36a859b4f75664686984657dee19983afcd25d1b786fe95afec76,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (363).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,fabc498abe2d941775b6e7df04ba4c0813ed98f33d100d15b30b19f852f10db8,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (369).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,d928457ddb0d12ef9653c4e78a3e89efb87811bfd0635dc9522015716b5afac9,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (373).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,caba07578f7a64f53aaeece049a4182d99b3e4908ecfa53d41e0e1bb2be869bd,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (377).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,3949e116f0bebffe0120af98ec83291607082d7cfb48cdfcb0bba506102632c2,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (379).jpg,Spot Leaf,cerocospora,EVAL_SET_NEAR_DUPLICATE,82bdb367289dca1ac54153a8bd1ad4d9c71df623945ae019c073a7d57b67adb5,dHash Hamming distance 4 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\cerocospora\ulfa_field_Spot_Leaf_-___136_.jpg
Spot Leaf -  (380).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c9867f08cc8b784beb021f705ebeb4924e360db27dae144c58235bf12e9253fa,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (382).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track C),586eda4fe6225c735523c72179f460745d16a9aaba57a1341548166a12ed2e54,Exact SHA-256 match with Track C evaluation sample
Spot Leaf -  (387).jpg,Spot Leaf,cerocospora,EVAL_SET_NEAR_DUPLICATE,e8a439062f5182937d3ed8149f05e309bce447ae330bc977cec02f2d6f86d273,dHash Hamming distance 0 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\cerocospora\ulfa_Spot_Leaf_-___1_.jpg
Spot Leaf -  (39).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,8d24f8bcd90648717671b903536359f6a3616d11c5d1d86df00c2707120dc96a,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (393).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,eae46f22a5530b44d937d29f44abd31abba4c5b000b15ef311b33bc65c82c1a7,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (395).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,24e0cb6e39bff54567c8e588e167dcef0bdcf5ae076f231c4ce94098980f0ff7,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (401).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),010f9cd99277e5ec412e895d3ea32c2cd1f6167f5b849fced750c6ee5e623162,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (402).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),61345d9abbd1660f6a53d2d51d2f189fd6f04a7d303c5c8a982a2ab2092d59b4,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (403).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),bc2edc5e2de26706b6908eb7300ac8f58a456c7d3f0ba25a7c9c97183ebcc652,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (404).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),ff51ab8579e5218bd97d86076529ae9d3d63c311e3140d4330facf935386d85a,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (405).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,26812142cedffe8d350d847dca44d89cc41462829c45827750c483184c3b59ae,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (406).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),a59c5514f682652ade3a26bb52aa34877da502756d8c5a7c6092a814fd1330e0,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (407).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,26812142cedffe8d350d847dca44d89cc41462829c45827750c483184c3b59ae,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (412).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,4ccf6442f330d493726bb8ec2221f1e33143a9e06348cce9fd378d48a41f66ab,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (413).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,3aa68ad5cd999d6c140217d9ca71789daa0ca366b7b1ec688843e3a89968947f,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (415).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,9ea09e0f0a4a26a6dcd7a5374b9528bfb3c821cdbf8c283c97a29ebedbb4aa4b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (416).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,f4787650adc6dc78c0208691a63e80a4ee292fbed0bfac1ba87127ac8c1aa932,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (417).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,9ea09e0f0a4a26a6dcd7a5374b9528bfb3c821cdbf8c283c97a29ebedbb4aa4b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (418).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,84455183bf1a1bc1fcff7534ef64728089ee66e3cb4fd31f4c7e65698b19120b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (425).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,91834611848d0783cf8d8f882aae187500fdd5034ccd60962aa591c986939b63,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (438).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,2295fdee51c4760a110a0dbe7dc024c4b1be40121f87aea50c5b2ad0ecae22ff,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (441).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,0c9d229660d18bfec8bc077ccde0ca31c54ff81bb63b246237b22760139f6491,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (444).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),410f00d804ac572593ab8756c24b9fde487d30e26b7367c0889f981562098558,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (445).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),2f9911cfd95e024096f341fcf20e95ec9c6cff604eb65e97e3736f32d4c7baf8,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (447).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),8cad694a0236d3990e6d7c806f4b2574521ee34b984837d29bf9771ba086ad5f,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (448).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),ce540a62f95fa5f4d80eb807e5664b37db9cc50f2a6c82b404fd4b4dab132007,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (450).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track B),bad66188daddc27e8881af1b9dbd3f542de311c2bb8e49faeef0518db3522cb2,Exact SHA-256 match with Track B evaluation sample
Spot Leaf -  (454).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,f7981bf4f83d9a0238ececba79140310294e3a035b82f3abfce552ca37568296,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (455).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track C),2af19e0e677fca97a975c8b37be22fe657fbbea8a9076d3229ad8cf0bc21167c,Exact SHA-256 match with Track C evaluation sample
Spot Leaf -  (456).jpg,Spot Leaf,cerocospora,EVAL_SET_EXACT_COLLISION (Track C),accce8fafe2ecc292d015443f9836a3df5545141a7b4dbe5a1f84cd2727d36fe,Exact SHA-256 match with Track C evaluation sample
Spot Leaf -  (46).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,d5893b0d99e5d55e34d51bbfd30c4cbf22885fe82cb56faa7b8a3414a6565e27,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (460).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,fdbd36924aa6b8168b119bfea2d002640c9ed47774aad4fedd2694d5184f0fef,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (47).jpg,Spot Leaf,cerocospora,EVAL_SET_NEAR_DUPLICATE,7452894bcb55dadbd14b81fad667c0fb0d67d39ffe8dee479064f16629eb90f1,dHash Hamming distance 0 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\cerocospora\ulfa_Spot_Leaf_-___12_.jpg
Spot Leaf -  (472).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,3e21d4e30e9fddd8b5364df289e473b658629f5a583e36f247d912c40b2bff36,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (476).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,d89b81baf26b56e8e2667498e26b0af08091ba6a11376fd4b98c5362e330f4f5,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (48).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,7452894bcb55dadbd14b81fad667c0fb0d67d39ffe8dee479064f16629eb90f1,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (484).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,abb40d7561a0ad9cf416bd06773c82e10ee637bced23f9280c50679541c6ade6,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (488).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,953de14042cf77ff383b627ff63fe1cfe2870d9d284c0ece3eab3d8b39967776,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (495).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c3a4d6f92a36cf7c4f150e1379f5ebc53a76480c48560f24c1d94acc67b76b5c,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (499).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,b224e019d8db7fb3429a5b9aedd4178dd2e0f514a56ff75a061b23a7f303304b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (502).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,9cb87c2ced5005b5aa4af5fea324568e6c769db6db3002d99bcd750e8dea274e,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (506).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,633443c1608dba0e2360c14ff9464f016718e087c69cd6cd4048feffbe5cc06e,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (511).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,0f85571ffa842bc697e6844ddd5ca1d20fddcb06e7bb9a33fbeaed2596278e35,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (515).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,49b10d69cfec7df969eda435c3c695c1c5f7aa2ed4e9a3d1f5d00f4d9b4cff36,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (519).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,9ced57f7af9c1458165261b0f4e57305fc0d24ac774e4f936208b71c830e898a,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (525).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,660a0577c1316d4474ea53b68f27468f12e3ba6d8a8f461f65103f85f3498617,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (529).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,604916c5c4fc9523d109173f4faf4c4b240c17e16828d94fb90e2b61c8925b0d,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (534).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,e4544e158fee12d83543539bbf6dd97a0da3d316a61a8db12f7d86b12b62209e,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (538).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,623a1797e05f109ec1bbbf374619511666bd882c158071fb31e88e9c0c84eaf7,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (541).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,94b6d8f39a0b9eebb090bb80a5d5739533c08468462f441a0520425b12b0a8d5,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (563).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,ccc752e98ebf2662a1d464061d70c71ec6290d51ac4202623012f86d3dc415f6,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (566).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,3486487c31877033e3774f36a467b43c18eb67de95826f70b2daf64a73e3abb1,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (573).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,2ddc5caf12a0b59103903154ce056ed479a4abcc188595413ef8fedb2cc4761e,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (592).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,b6b3083d56e792e71b27e90db298919420b3d6bbfa9287232866feb34695e1b1,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (593).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,b6b3083d56e792e71b27e90db298919420b3d6bbfa9287232866feb34695e1b1,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (597).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c09122c9455111b99e3e09c0111db611bce9e3276a666b4d2d838ce55c6dfa02,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (601).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,a82520c4d15cb18a344c6e9ed6e1c59e6270bf3618deadd1150b2e3d758271b4,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (618).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,58b7f999f08cc7136034c539d9176e7d4d542c800171077b1669f14c0ad01531,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (641).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,d2fbeefed3c9069a99038d6549c458b2c415c7f7c0fe63ad3d3079200805f441,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (645).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,2abf3a8a9b7a2d93b61996b7f3265f68e6b611277e16a98d6933ca95265a0a4c,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (648).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,6040a36f10c1d23284e0f91d8460f0f5ee9a7ad9d31c4b54574085f30c6163de,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (655).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,0dae9ff9df6883841fea227b3e153df12b7049a32c3fd50e7c3c9d58b033b3c8,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (66).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,9715dc155c33401ee21dda2e75d705b24189f1b0f11ee74b0dcaaa0ff9ae3edb,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (664).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,e2a0d695bfaa21e0a306353ecee7adf064aa4325b1e5e5351423ad4831760c3d,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (677).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,6dbdd2433ccb1bebad3d8242b0e7cec7ca03df86e842576163a90a8f6ba29d90,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (683).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,e545ad9b2140be4d48055e176e405b79475325bb2d17721d02ffed4aa12933f2,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (688).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,8c0d72e7ed33b6df6895fee63e3ed025157afe5382614a2c8812657c658e9f12,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (699).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,f5eb8d34e93af74c624ed11d23c53c7194b7bf5f023caf73926e5c5e5bcc5fb6,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (703).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c9935b9a85ea9c489136dc073d1aa1890320924046be1aba1e3c61e2820c5857,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (716).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,ba674d7b6c8b200207e8632e531fa72ad4462bb8762f717a8741226985c6a9e0,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (727).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,efb7894232fed1482f8623620e1d0d993496a0a010424caac5405afd3d9be3ea,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (73).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,6a2b28f30a688c7da8af5da43d6148f49fce1489afc3f7facbc1e2e8588f600d,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (732).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,4ed337ea4545d71defaa7dd72571259da4baa8ef5e42a05328396ccbfe9ae517,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (735).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,5b6ec219608d82e321993de632e1c8b7a781a3ba0c67e6ee720769a16c2a6048,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (743).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,b571720d1c850d23b02f7db5a1bcf590f108f177ccca5a666874096a3526579c,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (75).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,5077b444b199446c89360335c239536dd0e0af9f6d9f843d731615cc1e9ca03b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (76).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,a3bc7d9beee6eed14431f6fb4313e6ebdf5b07ba2446be2cb249a8bd04a1db64,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (77).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,367f6a61e67a5185fd603ffdb662022e7a40ed5ee551583b89cc5732d5a080b2,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (770).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,0b8149435a6a473e72e1ecdbf54fadb6c4bb4fe9bd6cce5f3ddf5e46053de9a4,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (775).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c7eee4ec34096984fa3886169f1061fd27fcae8d9b2f75f61e2df9caf4d92505,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (78).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,63c2809ae121c1812dca0f81a740ade16d8fd802bf990024b8009a333d3418c9,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (79).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,eadf86f3c492b92e20c29531043206f30db762736b5363429df817f95a752c16,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (82).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,7fb222605a732e40ee06b76026b88986d2e60e9d1b4ea86601fefacd478eb350,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (83).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,fabc498abe2d941775b6e7df04ba4c0813ed98f33d100d15b30b19f852f10db8,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (84).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,2b7bbb9d078af17a17f702a9d589209c2c990598c2270f2d21beac11c40d892a,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (87).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c789c4496b7e22e3e23972e1b6a4d9ff3860c7703d4c0807ed29e47c34911a3f,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (89).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,c789c4496b7e22e3e23972e1b6a4d9ff3860c7703d4c0807ed29e47c34911a3f,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (900).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,951604e220e99aadb68c60c3a7f51101740c3117849cac008943f7c67dfc50aa,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (910).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,e235d664d52651c491138e0007eebe7b3d53c0e286405bb380bc94357db69a0d,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (92).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,f51739bd0ae4cad3adff0d0944295fd7d9a6bc50589ccb2b235c273ffb3e817b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (937).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,dd8863883cff862f5feb52a1ee414f1067bb02fadfac3c3e05ea1bd39a6056ca,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (94).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,82f2ac96bcae78c7c140ed06360cfd7515c70e7351825e6402ce2ad3ea6df6a9,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (947).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,40c3e77c982e357b8d65957e4e0b298a9cd0681b551af195b352dedbfda9c0b0,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (95).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,f51739bd0ae4cad3adff0d0944295fd7d9a6bc50589ccb2b235c273ffb3e817b,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (951).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,8f4fb6be137fc4fdb9f6d469e55eba99af030b2cf05f5fb0722e90ccab24ad2d,Identical SHA-256 to earlier Ulfa image file
Spot Leaf -  (99).jpg,Spot Leaf,cerocospora,INTERNAL_DATASET_DUPLICATE,6ba9279bdf7ba93e7e3c60d93d9a526aaf2684c9466b71d1700aa19bb31032fd,Identical SHA-256 to earlier Ulfa image file
01.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),a1d528a356d5c45aa3825db974e2b107c7f9fe4325a81e44179ebe9505b22f83,Exact SHA-256 match with Track B evaluation sample
02.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),b70b9d0b4a1295abb4b5fe892463f2d30e8c47925877a46e6da55c6e6414be7c,Exact SHA-256 match with Track B evaluation sample
03.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),4cc09bb22a28b88346587d4c877fbf727ede32fb24f8da3a4bc498f4d1b636a8,Exact SHA-256 match with Track B evaluation sample
04.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),595ab56eae588460a2efb4cc0a943b77bfbad4039ac1e4bcf54d2d8cd804805f,Exact SHA-256 match with Track B evaluation sample
05.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),d70b1bca70427b084a16442e5dfc1976075a0519c261317062750d93acf4a024,Exact SHA-256 match with Track B evaluation sample
06.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),b81a1777b9a882652ebd4699ada06d738970d4cd71abbb40fce20ab12e10b16f,Exact SHA-256 match with Track B evaluation sample
07.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),6e44581377a58c57454f372cc03a7ebae649030a7a37a8db90be672067277cc0,Exact SHA-256 match with Track B evaluation sample
08.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),02b920cb6d4f5207acf0226375f3d85b1a5c8c41c5c4e8783ac7e73f77764414,Exact SHA-256 match with Track B evaluation sample
09.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),d03cfe96d00d1fa335909a14159ab130717181b2c14ca1c4c6c617a4e99f7b1a,Exact SHA-256 match with Track B evaluation sample
10.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),fe7c0b1abd31eb99333ed1d5ee3a74b0c62875402bd96f5bfabebcaba8fcf554,Exact SHA-256 match with Track B evaluation sample
100.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),95a4450e5a2562cd340f05f04209d0dedfbc57d6755c274793faaeab12398ace,Exact SHA-256 match with Track B evaluation sample
1000.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),b7fd16ccb22bfc792241b9fb4fa0f95ae7ca12aa54074b2c0460a143174c63f8,Exact SHA-256 match with Track B evaluation sample
101.jpg,Healthy Leaf,healthy,EVAL_SET_EXACT_COLLISION (Track B),8dde57207d68c923768418c331155a2c1bbd89643a5cde0217acc987cf4e7293,Exact SHA-256 match with Track B evaluation sample
