image_path,relative_path,class_label,class_index,source_dataset,source_type,sha256_hash
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3592.JPG,chilli_cold\cerocospora\IMG_3592.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,bdac9d027cd5c9c3e60b4abc34c0e2130b35095c9cf5df1f44164b56b302600e
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4394.JPG,chilli_cold\healthy\IMG_4394.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,550a1022e54f7b85e3d51c413e208f9e2e23ff603c3e4743a1049c480211b880
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5294.JPG,chilli_cold\cerocospora\IMG_5294.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f41d895d2dbc616d048ca93a9fc7fc63e5f02b0b8b09cb7e1ade65cf86078032
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3554.JPG,chilli_cold\healthy\IMG_3554.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,11b7ab7e39876fd7698d903c631db7ed46318c755a35239a58a2ba957c6a8e82
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4243.JPG,chilli_cold\murda complex\IMG_4243.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e23a8f959b76b999bac6893a5136216123c832ac374e07a3a4dfe1f4bbd7df18
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5321.JPG,chilli_cold\cerocospora\IMG_5321.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,566255bc88e1c34682f046c9d34b5b3d06bb0654a615d6e6f15216ce2bf8ba4a
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5511.JPG,chilli_cold\powdery mildew\IMG_5511.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,941e2297ea762b60c149292da82b6275fdbd833e1ef25dfa507ce4c3aaf208b8
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5043.JPG,chilli_cold\cerocospora\IMG_5043.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6744f1b35d561b17d940b6bd1b13fb0d641d788ff7a8cd38084b6565f11630e6
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4241.JPG,chilli_cold\murda complex\IMG_4241.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,2a9b17742f647c969e2bd5660571e767458c3fe6dfe819ef7cd45a5e1d263027
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5274.JPG,chilli_cold\cerocospora\IMG_5274.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6db90671ea117006099fe41c9959d80c041899b721f9ff457b2b4e6f8fc409bd
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5031.JPG,chilli_cold\cerocospora\IMG_5031.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,bd4d4b20809203ba31d2cc4a920b3d754bfa943261495ecd3bea36a85a3e04cd
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5663.JPG,chilli_cold\powdery mildew\IMG_5663.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,d18b96e47bad004f8a3683cc94fa2db1521f22ac58194a5bab643d73e9011526
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4438.JPG,chilli_cold\healthy\IMG_4438.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,851660fe1f52f52f374adb46f4c46b7ca8d352fbff64e721554f8742761348e5
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3234.JPG,chilli_cold\murda complex\IMG_3234.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,64668ff914881da8887569ccf7e5a04906b4c87bac8ec33a0baef8fd2c78a6f1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5057.JPG,chilli_cold\cerocospora\IMG_5057.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,69e27f674b52548b20908fc0d55b0fa4fa1c3d8c97d02bfc8a418401dd3e8c4a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5455.JPG,chilli_cold\cerocospora\IMG_5455.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,62c28cc1067d202b50a486c8e51883d5ae69c54673cb28973473ec0a97256ea0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5521.JPG,chilli_cold\powdery mildew\IMG_5521.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,017fd4696a6e3952b76562a6f4b2bbd75f8b42877f2297b00f3e271a7c8e6933
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3306.JPG,chilli_cold\nutritional deficiency\IMG_3306.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e6b5feebfb8e93fb6d4b8cc45462e652407a9a039d09ba7207d004a1b1f46f82
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5417.JPG,chilli_cold\cerocospora\IMG_5417.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e02b3578658fcd0305dd7f48eae6cc2c5c36da894bc4432c58afb3ea97621dbb
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4082.JPG,chilli_cold\cerocospora\IMG_4082.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,bbe456eecf81b804dce57c325c34364cc920fe8db6e3d37008a0f91d4d2468f3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5225.JPG,chilli_cold\cerocospora\IMG_5225.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,465bca32f5692368242390a719b3f95cca269208c1b7bcd3f7dfce7eceaaf6b9
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4555.JPG,chilli_cold\cerocospora\IMG_4555.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,877a684fc7ca7b549374abf8e3319a7da45d47bd2d00367af119dbcad933c890
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4137.JPG,chilli_cold\cerocospora\IMG_4137.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,58e26b0b6af46a2f8daaebda8b11993100c6fa47126e70fc84f0dd5d490f1c2a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4893.JPG,chilli_cold\cerocospora\IMG_4893.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b6f19e76fd08d35fcb50a334a7cabb45ef3d7030c8066b8c7682c715cbe8a01e
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3921.JPG,chilli_cold\cerocospora\IMG_3921.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b5106f8a1515c3f5ad4f64bb2d3de2f4716604802d89a221b303508d82eb3db0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4749.JPG,chilli_cold\murda complex\IMG_4749.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,d0c5ba98c15df34a3255d2c3c7a1a84c0fdedf1b48b2252f930e9cb57a3e81c8
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4678.JPG,chilli_cold\cerocospora\IMG_4678.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4fd169e0389ed76931de4cd26ba7512ad0ec3e94920832a62da3e9eafac10f73
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5489.JPG,chilli_cold\powdery mildew\IMG_5489.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,2978850d9c47b8af8d7d29b3c52d2bc927f88f73a056374079c09af58c754ce5
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5397.JPG,chilli_cold\cerocospora\IMG_5397.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,083292c0f92a4bd7570e51c7807149e01b888d9b9d9a0cb3f056e2a8fc93d85b
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3318.JPG,chilli_cold\murda complex\IMG_3318.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f9bc772bd4f878b04cf0926c5b0638cccd52108a4b414d52cf9e8766c8407fd2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4519.JPG,chilli_cold\cerocospora\IMG_4519.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,7bb12876692091c607f6668b4c48e99aaf363dfc4919021da3b9f798f957fd49
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4553.JPG,chilli_cold\cerocospora\IMG_4553.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,5c72ff25ba303c4044f001256e687c4d3d9c2462049d7e4b827ae85c77780c6c
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5208.JPG,chilli_cold\healthy\IMG_5208.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,cbec9a8da69044d1cea5147179abc7c25c6bb31a6b8db30f72e9f3d29f5482d8
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4552.JPG,chilli_cold\cerocospora\IMG_4552.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,1b7059520927ee7e8db956bc5f7a77c3aebe66f38d8529df23b2e1653682026f
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4033.JPG,chilli_cold\cerocospora\IMG_4033.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ad4c512390c7096afce9999a2ab6297c3c40e20e9affee4847481f95a1af6f7d
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4976.JPG,chilli_cold\cerocospora\IMG_4976.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,c65cc97dae2cab12866de7d1d67c11481079f206026353baf74c2c801b0c7fd3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3583.JPG,chilli_cold\cerocospora\IMG_3583.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e009fede3fdebe44240343cca52d82ca3906dbe5a7c965f49c800adc8f534fee
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3423.JPG,chilli_cold\nutritional deficiency\IMG_3423.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a79e7e8ba783b68232ffca8df40e954de54f4a24c27176d89e04070ce3cd8f67
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4139.JPG,chilli_cold\cerocospora\IMG_4139.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,902947113e84492c2823d36f2035d4ed5847176c02e679cf1a8389da056f6e78
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5671.JPG,chilli_cold\powdery mildew\IMG_5671.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3e69a1220f6ab9805ed72f02daf56663f17750ba54f16ba0f31c4568ed73c3a5
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5409.JPG,chilli_cold\cerocospora\IMG_5409.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,b230062277d506a0eecd8886966223ab8333f4ca740e653534e1deeeb96f3b8d
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5439.JPG,chilli_cold\cerocospora\IMG_5439.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e6b69f066f2f8cc81ae4b192d784a1172f6667474c9ef253817850999fd11261
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5416.JPG,chilli_cold\cerocospora\IMG_5416.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6249378430d7204d592550d1f245e80689cd37e8ff902bc6d9a24331e67c4340
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5291.JPG,chilli_cold\cerocospora\IMG_5291.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,1957dc052971235582d75946f3aa9a753d1ea6bdaa1885d495b0d181e5b6341f
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4236.JPG,chilli_cold\murda complex\IMG_4236.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,38f3167aeb4148ae25403d5af1be1a4129b0a7038d5313d5cd62cb6620e7f3d8
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4212.JPG,chilli_cold\murda complex\IMG_4212.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,c9412f8b2fbb1a20db56fce5eca2476b7528ab8ef0f9dcce2cb82ac532e2025a
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5212.JPG,chilli_cold\healthy\IMG_5212.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0aed719e9beb2c6e9807be984b1c07f2cbeecc2f35874bf15ca1c305b5b90715
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3556.JPG,chilli_cold\healthy\IMG_3556.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,fd5562b1f765b9193caffb81622c1adbfb759e06f1d1988c6fb91ed3fdac95a0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5545.JPG,chilli_cold\powdery mildew\IMG_5545.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3c15ee9b58387df41aa012045ac073f867c217c7866e5572ce63eed4184e2c39
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4758.JPG,chilli_cold\cerocospora\IMG_4758.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,93b962af42c24a3033462917856b00e529f8c942076dae972c7d4be4b70b5437
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5520.JPG,chilli_cold\powdery mildew\IMG_5520.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,3dae7b4b97a3dc81c3d42e36109664d1de348f1fce71845ac899b46da2c14e47
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4255.JPG,chilli_cold\murda complex\IMG_4255.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,efc9ce3922e6075de4e1ab5d07b985f453a10645ca866d745fe96f25e0ab2740
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3370.JPG,chilli_cold\nutritional deficiency\IMG_3370.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0c8f899d7f3cb9f0d86466285c1096d57f7619225721ebcc81256b3917ce9c79
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3928.JPG,chilli_cold\cerocospora\IMG_3928.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,2adb7865641fdf27204d0f215676f9b7d2576de44443a4b09eadaf2fd2f4dbc7
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5654.JPG,chilli_cold\murda complex\IMG_5654.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,9705858cd37d811f916a1f03d931a49d92dd9cb10e2ff6b80ad13ef595402f19
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5481.JPG,chilli_cold\cerocospora\IMG_5481.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,92b5ce44c772f728bcfd7ef5d766b385dac5398bc5e54f05e3f0fe036fdb59c4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5305.JPG,chilli_cold\cerocospora\IMG_5305.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0dc8b529e5f6636eb26bd1c502be4b175e154883f330dcf5cea5f9c332719c8a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5482.JPG,chilli_cold\cerocospora\IMG_5482.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0351304de465c0cec8d990ec6118e4f30345e6bab2c8122139f3ee4134238777
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4842.JPG,chilli_cold\cerocospora\IMG_4842.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,da690b6cecc300651cdded1bd3f06fbc53e391fef6f62e1da256949a7707dc06
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3850.JPG,chilli_cold\healthy\IMG_3850.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,70fa391019f3140c1b9187da4814efb909ebf43407deffb63b9a4cf18edb2c0c
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4928.JPG,chilli_cold\nutritional deficiency\IMG_4928.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,cbbdf55d645e738442de41cdf6c29c591deb3155fa17dd488619cd25e84dc10f
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4125.JPG,chilli_cold\cerocospora\IMG_4125.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,dd719e8bc7b53b15946ac1580e510fc395a7cef973d33c8b7870f324b0ebbff8
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4601.JPG,chilli_cold\cerocospora\IMG_4601.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,100cbb7d99f41533596f03adbaea8dc2aa65687254a03379c804df1feaf714a3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4835.JPG,chilli_cold\healthy\IMG_4835.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4dc3040677c4937fa30f533050ce8135e59b213cc4d193e227522eff4f3608e7
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3362.JPG,chilli_cold\murda complex\IMG_3362.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,290bf6388e731ce3b23bcd7c38d1b3ac7135ca527428ecabf5d3d1c5434956d9
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4979.JPG,chilli_cold\cerocospora\IMG_4979.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a8b25391dba7ff5c727c669e04525147a32acf4ec69383f05fd369f35702c053
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4804.JPG,chilli_cold\healthy\IMG_4804.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,29d8f22e935f1a856575b65ef70b695c3a95b47c3bf0b45430a5e661e76b5344
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3853.JPG,chilli_cold\healthy\IMG_3853.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,35c854f217ac37e7f2d556750e58a18038ec6cc88794bc5cb774a41103ab313c
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3298.JPG,chilli_cold\nutritional deficiency\IMG_3298.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,1cc273ce76392682c73bf55f4747f6e24b60706c1833eff14f143c7e4d31d259
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5572.JPG,chilli_cold\powdery mildew\IMG_5572.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e29cf4b1d689e84e6d3fa118248b56eceee1820557a8260b6a16a27fdfc79933
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4129.JPG,chilli_cold\cerocospora\IMG_4129.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,5017154c0ca1c683f92c5d6f6653819ce6e90364b8f600759b62fd94fd2fe94a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5122.JPG,chilli_cold\cerocospora\IMG_5122.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,e3eca139a5e2725da3bcad0c1a678b5f4e4bd75d53d701ffe61ee529ac97f7b1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4074.JPG,chilli_cold\healthy\IMG_4074.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,2d6d51b64343ea7c13758dec6d338c04f81fe5e5bfc904dfc6c66d32b94bdd6a
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4645.JPG,chilli_cold\cerocospora\IMG_4645.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,bd3415ae480c29257073dcef04402e5d94261a86eb01c575b1a2407dc707fa77
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3338.JPG,chilli_cold\murda complex\IMG_3338.JPG,murda complex,2,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,f3dfecafa6d49a98c16edecc440ad13674198ce74cf4609caab9dedcbfe0867c
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4117.JPG,chilli_cold\cerocospora\IMG_4117.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ce62bb71a4ddff6a56e95090d7d3989dd2fb7e4a59c1a246636b5b6ac3abf32a
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4879.JPG,chilli_cold\nutritional deficiency\IMG_4879.JPG,nutritional deficiency,3,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,65ad4a4b22c3a5de7989e28c9909495888977d7e96d283d17ed861c381332811
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3958.JPG,chilli_cold\healthy\IMG_3958.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,d47430fdc72ad94f0bf53efd1c7b5921937322e74dcc46f10bf031fc0f1d2a54
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4035.JPG,chilli_cold\cerocospora\IMG_4035.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,ca23c04536ca7734d98aefff45d32846fa5d43bfc7cec8c1503a3aeec4b0ef2b
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5156.JPG,chilli_cold\cerocospora\IMG_5156.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6f43a5ccbd99ad287cb848d5f710f37edcf343c78431f5e7db801e45091502ce
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3896.JPG,chilli_cold\healthy\IMG_3896.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,c27fd4d7f824d27649bb563ed8354166b1e44755e64d132c483c20ea79519b96
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3480.JPG,chilli_cold\healthy\IMG_3480.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,545aaff9f3471d04cb449ddc2410cc2716b341f7eb76519f64af73872f1f6d5b
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3911.JPG,chilli_cold\healthy\IMG_3911.JPG,healthy,1,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,bdbdd7d5b9ac5be9716537de1f9637820df3ab28333deb3e220361430383c3f1
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5586.JPG,chilli_cold\powdery mildew\IMG_5586.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4c93634962b01faff601368528ac846aeb3ad611a294c2d3a6134a62cbd1003f
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4631.JPG,chilli_cold\cerocospora\IMG_4631.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,164efb0127d0a76003402771ffeabe41d9c7f3e6df40c69a6b8eb32145605719
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5267.JPG,chilli_cold\cerocospora\IMG_5267.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,4b02bb76938717a8893d068d65c57babef4617bfeeb3dbe6b241ae70da298ad9
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5448.JPG,chilli_cold\cerocospora\IMG_5448.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,22c5ba8a06c57fcd6c0f28a059673908ad03fab73be9dcd4c85f2263985a0f43
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4085.JPG,chilli_cold\cerocospora\IMG_4085.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,87080c285a44ea5c92f1f2329f2213d052ec2b90efe53e6ff126410b425e09ec
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5681.JPG,chilli_cold\powdery mildew\IMG_5681.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,6bc07a86192066a54a445a657b569f8670ad2258e3069ce38bd2c55fbc0452f0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5556.JPG,chilli_cold\powdery mildew\IMG_5556.JPG,powdery mildew,4,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,a5bf4f3e7525e9d852c0dd95204bc42fd75509e7ad427951387f4e5248ea74d8
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4616.JPG,chilli_cold\cerocospora\IMG_4616.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,183598a5893fe9c078a3af47e1ac24a811a037f34db95c14aec1ee67ad1269ea
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4961.JPG,chilli_cold\cerocospora\IMG_4961.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,0e3305ed9a6c72004807cec5070c10d61f770eb95fe8a136738d0da238b8a4e2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5461.JPG,chilli_cold\cerocospora\IMG_5461.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,311041da89d9198aba35e0a3619e1e9f1cd8f734873612a5c73e22b07461dc89
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4650.JPG,chilli_cold\cerocospora\IMG_4650.JPG,cerocospora,0,Chilli_COLD_2024,ORIGINAL_IN_DOMAIN_TRAIN,86a6b15679d9612b883d062477cae1a7d736da997b1efbf9c2567aca03ea35b9
