evaluation_track,crop,dataset,source_dataset,file_path,true_label,true_class_index,predicted_label,predicted_class_index,correct,confidence,true_class_probability,top_2_label,top_2_probability,top_3_label,top_3_probability,ground_truth_quality,error_type
TRACK_D_UNRELATED,Sugarcane,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\graf1.png,Unrelated / Non-Leaf,-1,Red Rot,6,False,0.9986592531204224,0.0,Brown Spot,0.001221380545757711,Smut,7.124731928342953e-05,N/A,UNRELATED_FALSE_ALARM
TRACK_D_UNRELATED,Grape,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\chessboard.png,Unrelated / Non-Leaf,-1,Healthy Leaves,4,False,0.9986251592636108,0.0,Powdery Mildew,0.0009604360675439239,Downy Mildew,0.000292404176434502,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000030.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9985490441322327,0.0006749149761162698,Leaf Blight,0.0006749149761162698,Esca (Black Measles),0.0002903373970184475,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Grape,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\starry_night.jpg,Unrelated / Non-Leaf,-1,Bacterial Leaf Spot,0,False,0.9985111355781555,0.0,Healthy Leaves,0.0013604825362563133,Downy Mildew,0.00012786091247107834,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_IMG-20240724-WA0052.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.9984918832778931,1.9261625627819967e-09,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0014667876530438662,Tomato___Septoria_leaf_spot,2.473680433467962e-05,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pd_real_fungus-univ-of-minnesoeta.jpg,Tomato___Leaf_Mold,3,Tomato___Late_blight,2,False,0.9984866380691528,4.904419620288536e-05,Tomato___Early_blight,0.0012181788915768266,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0001539693184895441,MEDIUM,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial_spots2276.jpg,Tomato___Bacterial_spot,0,Tomato___Late_blight,2,False,0.9983702301979065,3.466873010893323e-08,Tomato___Early_blight,0.001629426027648151,Tomato___Target_Spot,4.0353916119784117e-07,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_HL_(5).jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.9983331561088562,2.150042746507097e-05,Tomato___Early_blight,0.0014643714530393481,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.00013086048420518637,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000047.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.998279333114624,2.289147232659161e-06,Downy Mildew,0.0013583279214799404,Healthy Leaves,0.0003451871161814779,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_0346_JPG.rf.6ae1c332df1fd4934adad662101ffd45.jpg,Tomato___Target_Spot,6,Tomato___Early_blight,1,False,0.9982482194900513,3.943031572362088e-07,Tomato___Late_blight,0.0017190277576446533,Tomato___Bacterial_spot,2.1411107809399255e-05,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_IMG_20251102_155049.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,Tomato___Late_blight,2,False,0.9981160163879395,1.0642533077032112e-08,Tomato___Early_blight,0.0018776949727907777,Tomato___Septoria_leaf_spot,5.7880033637047745e-06,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\butterfly.jpg,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.998089611530304,0.0,healthy,0.0013836026191711426,nutritional deficiency,0.0004745733749587089,N/A,UNRELATED_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Bacterial_spot\pd_real_Tom_Bact3.jpg,Tomato___Bacterial_spot,0,Tomato___Late_blight,2,False,0.9980644583702087,0.0002799986978061497,Tomato___Early_blight,0.0008947887690737844,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.000636021897662431,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_mosaic_virus\plantdoc_fig2-2k11-1-12.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Late_blight,2,False,0.9980396628379822,3.095535763483759e-12,Tomato___Leaf_Mold,0.0011392486048862338,Tomato___Early_blight,0.0002473075583111495,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Grape,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\left01.jpg,Unrelated / Non-Leaf,-1,Healthy Leaves,4,False,0.9979268312454224,0.0,Bacterial Leaf Spot,0.0015464359894394875,Powdery Mildew,0.0005221621249802411,N/A,UNRELATED_FALSE_ALARM
TRACK_D_UNRELATED,Chilli,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\smarties.png,Unrelated / Non-Leaf,-1,cerocospora,0,False,0.9978602528572083,0.0,healthy,0.0010502709774300456,nutritional deficiency,0.0007032885332591832,N/A,UNRELATED_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Septoria_leaf_spot\pak_field_Gls11_mirror_vertical.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.9978316426277161,0.0003960969625040889,Tomato___Late_blight,0.0016747952904552221,Tomato___Septoria_leaf_spot,0.0003960969625040889,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_1684.jpg,Tomato___healthy,9,Tomato___Late_blight,2,False,0.9977487921714783,5.889900567268569e-09,Tomato___Bacterial_spot,0.0011736770393326879,Tomato___Septoria_leaf_spot,0.000954742543399334,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Tomato,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\baboon.jpg,Unrelated / Non-Leaf,-1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,False,0.9977259039878845,0.0,Tomato___Septoria_leaf_spot,0.0010729825589805841,Tomato___Early_blight,0.0006119495374150574,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_0346_JPG.rf.e7fea6d4b98411c714c1975ad9f20108.jpg,Tomato___Target_Spot,6,Tomato___Early_blight,1,False,0.9976682066917419,6.981604769862315e-07,Tomato___Late_blight,0.0022582807578146458,Tomato___Bacterial_spot,4.137978976359591e-05,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Esca (Black Measles)\baliwaka_00000019.jpg,Esca (Black Measles),3,Downy Mildew,2,False,0.9976304769515991,1.5663608792237937e-05,Healthy Leaves,0.0013971105217933655,Bacterial Leaf Spot,0.0008460245444439352,HIGH,MISCLASSIFICATION
TRACK_D_UNRELATED,Grape,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\baboon.jpg,Unrelated / Non-Leaf,-1,Bacterial Leaf Spot,0,False,0.9975723624229431,0.0,Downy Mildew,0.0012999639147892594,Leaf Blight,0.0005777468904852867,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_Bacterial-speck-tomato-leaves.jpg,Tomato___Bacterial_spot,0,Tomato___Septoria_leaf_spot,4,False,0.9974473714828491,0.00012560847972054034,Tomato___Early_blight,0.00238249939866364,Tomato___Bacterial_spot,0.00012560847972054034,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_chilli_to_tomato,Chilli Held-Out Test,D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5082.JPG,Cross-Crop: Chilli,-1,Tomato___Early_blight,1,False,0.9974096417427063,0.0,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.002224080730229616,Tomato___Late_blight,0.00023599510313943028,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tmv-tomato-9.jpg,Tomato___Tomato_mosaic_virus,8,Tomato___Late_blight,2,False,0.997389018535614,4.6796810693194857e-07,Tomato___Early_blight,0.0014959258260205388,Tomato___healthy,0.0007009197724983096,MEDIUM,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,PlantDoc-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Bacterial_spot\plantdoc_BCH_20small_20thumbnail_20for_20upload_20_2814_29.jpg,Tomato___Bacterial_spot,0,Tomato___Early_blight,1,False,0.9970999956130981,5.508840695256367e-05,Tomato___Septoria_leaf_spot,0.0020484549459069967,Tomato___Late_blight,0.0007922943332232535,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Septoria_leaf_spot\pak_5866245865865216.jpeg.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.9970299005508423,1.3430460967356339e-05,Tomato___Late_blight,0.0026459030341356993,Tomato___Bacterial_spot,0.00027538902941159904,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,INTERNET_PLANTDOC_TEST,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_35589125035_662dd5b258_b.jpg,Black Rot,1,Healthy Leaves,4,False,0.9968113303184509,0.0001312558597419411,Esca (Black Measles),0.0023553783539682627,Leaf Blight,0.0006834766245447099,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Septoria_leaf_spot\pak_5454635393351680.jpeg.jpg,Tomato___Septoria_leaf_spot,4,Tomato___Early_blight,1,False,0.9966848492622375,2.457333539496176e-05,Tomato___Late_blight,0.00317050376906991,Tomato___Bacterial_spot,0.00011958586401306093,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_grape_to_tomato,Grape Held-Out Test,D:\CropDiseaseProject\grape_2024\esca\esca871.jpg,Cross-Crop: Grape,-1,Tomato___Late_blight,2,False,0.9964796900749207,0.0,Tomato___Early_blight,0.0032279579900205135,Tomato___Bacterial_spot,0.0002901617845054716,N/A,CROSS_CROP_FALSE_ALARM
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Black Rot\baliwaka_00000003.jpg,Black Rot,1,Healthy Leaves,4,False,0.9964627623558044,9.911286906572059e-05,Esca (Black Measles),0.0017347346292808652,Downy Mildew,0.0007801576284691691,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_5602380-PPT_jpg.rf.c15352f7d6af8017ae6f3653f5fd7cdc.jpg,Downy Mildew,2,Healthy Leaves,4,False,0.9962912797927856,6.429597476653726e-08,Powdery Mildew,0.0037067860830575228,Bacterial Leaf Spot,1.9275278191344114e-06,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_sugarcane_to_tomato,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_maharashtra\Mosaic\mosaic (63).jpeg,Cross-Crop: Sugarcane,-1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,False,0.9962490200996399,0.0,Tomato___Late_blight,0.0037448639050126076,Tomato___Early_blight,3.1678600862505846e-06,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_CROSS_CROP,Tomato,cross_crop_sugarcane_to_tomato,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image904.jpg,Cross-Crop: Sugarcane,-1,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7,False,0.9961512684822083,0.0,Tomato___Leaf_Mold,0.0037864430341869593,Tomato___Late_blight,5.6598441005917266e-05,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000056.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9959388971328735,0.00012313388288021088,Healthy Leaves,0.0021106929052621126,Bacterial Leaf Spot,0.0010498719057068229,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_20140818-tomato-sauce-vicky-wasik-1.jpg,Tomato___healthy,9,Tomato___Early_blight,1,False,0.99592125415802,9.333345207807042e-11,Tomato___Late_blight,0.003773635718971491,Tomato___Bacterial_spot,0.00017461033712606877,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_sugarcane_to_grape,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1699.jpg,Cross-Crop: Sugarcane,-1,Bacterial Leaf Spot,0,False,0.9956974983215332,0.0,Esca (Black Measles),0.0028489716351032257,Leaf Blight,0.0008279042085632682,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240724-WA0109.jpg,Tomato___Leaf_Mold,3,Tomato___Late_blight,2,False,0.9956886172294617,4.665082542487653e-07,Tomato___Early_blight,0.0028784319292753935,Tomato___healthy,0.0009246942936442792,MEDIUM,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Grape,cross_crop_sugarcane_to_grape,Sugarcane Held-Out Test,D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image635.jpg,Cross-Crop: Sugarcane,-1,Bacterial Leaf Spot,0,False,0.9956747889518738,0.0,Leaf Blight,0.004070804920047522,Powdery Mildew,0.0001385828945785761,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_UNRELATED,Tomato,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\smarties.png,Unrelated / Non-Leaf,-1,Tomato___Late_blight,2,False,0.9956642985343933,0.0,Tomato___Tomato_mosaic_virus,0.003149143885821104,Tomato___Septoria_leaf_spot,0.0007802736363373697,N/A,UNRELATED_FALSE_ALARM
TRACK_B_EXTERNAL,Tomato,external_tomato,Tomato_Leaf_Disease_Dataset_Pakistan,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Leaf_Mold\pak_IMG-20240724-WA0072.jpg,Tomato___Leaf_Mold,3,Tomato___Late_blight,2,False,0.9954132437705994,5.770163511442661e-07,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.002350440016016364,Tomato___Early_blight,0.0017883951077237725,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Early_blight\pak_field_IMG_20251102_154008.jpg,Tomato___Early_blight,1,Tomato___Late_blight,2,False,0.9953373670578003,0.0023394052404910326,Tomato___Early_blight,0.0023394052404910326,Tomato___Bacterial_spot,0.0018402329878881574,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_8d702eb5-6cac-4bc7-b9eb-2c1a12f120b2_jpg.rf.a905e16df132fc85fb7d08ca9ada2e01.jpg,Powdery Mildew,6,Healthy Leaves,4,False,0.9951209425926208,0.0003558322787284851,Black Rot,0.0039764330722391605,Powdery Mildew,0.0003558322787284851,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000052.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9949820637702942,0.00010325515177100897,Healthy Leaves,0.004025935661047697,Esca (Black Measles),0.0004566037096083164,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Tomato,external_tomato,Sylhet-Tomato-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Target_Spot\rk_sau_IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,Tomato___Target_Spot,6,Tomato___Early_blight,1,False,0.9948968291282654,3.792527422774583e-06,Tomato___Late_blight,0.004903269000351429,Tomato___Bacterial_spot,0.00015638614422641695,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Downy Mildew\gldd_5602361-PPT_jpg.rf.e84ffe7d82bff858a6542f5a92fe77d9.jpg,Downy Mildew,2,Healthy Leaves,4,False,0.9947711825370789,8.319576636495185e-07,Black Rot,0.0048417323268949986,Bacterial Leaf Spot,0.00028327718609943986,HIGH,MISCLASSIFICATION
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0031.jpg,Tomato___Leaf_Mold,3,Tomato___Early_blight,1,False,0.9947015047073364,2.3243051145982463e-06,Tomato___Late_blight,0.0035537797957658768,Tomato___Septoria_leaf_spot,0.0011195093393325806,MEDIUM,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,GLDD-Dataset,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Powdery Mildew\gldd_6c0c9c4f-5c20-487f-8482-ad1f1a141ec5_jpg.rf.152a7f2a3d5e58233d389f7586518d23.jpg,Powdery Mildew,6,Healthy Leaves,4,False,0.9943743944168091,0.000206060751224868,Bacterial Leaf Spot,0.003687236225232482,Esca (Black Measles),0.0015495422994717956,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_chilli_to_tomato,Chilli Held-Out Test,D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4750.JPG,Cross-Crop: Chilli,-1,Tomato___Early_blight,1,False,0.9943634271621704,0.0,Tomato___Late_blight,0.005636383779346943,Tomato___Bacterial_spot,1.677480696571365e-07,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Grape,realworld_grape,VINEYARD_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Leaf Blight\vineyard_00000058.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9943453669548035,0.0008736596792005002,Downy Mildew,0.0016454152064397931,Healthy Leaves,0.001404811511747539,HIGH,MISCLASSIFICATION
TRACK_B_EXTERNAL,Grape,external_grape,AI-Challenger-2018-Grape,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\grape\Leaf Blight\baliwaka_00000004.jpg,Leaf Blight,5,Powdery Mildew,6,False,0.9943437576293945,0.0017377155600115657,Healthy Leaves,0.002367530483752489,Leaf Blight,0.0017377155600115657,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Sugarcane,cross_crop_grape_to_sugarcane,Grape Held-Out Test,D:\CropDiseaseProject\grape_2024\esca\esca837.jpg,Cross-Crop: Grape,-1,Smut,9,False,0.9943079352378845,0.0,Pokkah Boeng,0.0021328721195459366,Red Rot,0.002058367244899273,N/A,CROSS_CROP_FALSE_ALARM
TRACK_D_UNRELATED,Tomato,unrelated_non_leaf,OpenCV Standard Non-Leaf Benchmark,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_d_unrelated\graf1.png,Unrelated / Non-Leaf,-1,Tomato___Early_blight,1,False,0.994293212890625,0.0,Tomato___Late_blight,0.00499157328158617,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0005967283505015075,N/A,UNRELATED_FALSE_ALARM
TRACK_A_INTERNAL,Grape,grape_2024,grape_2024,D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight021.jpg,Leaf Blight,5,Black Rot,1,False,0.993977427482605,0.0056781573221087,Leaf Blight,0.0056781573221087,Esca (Black Measles),0.0003315748472232,HIGH,MISCLASSIFICATION
TRACK_D_CROSS_CROP,Tomato,cross_crop_chilli_to_tomato,Chilli Held-Out Test,D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5678.JPG,Cross-Crop: Chilli,-1,Tomato___Late_blight,2,False,0.9938850998878479,0.0,Tomato___Early_blight,0.0050382609479129314,Tomato___Leaf_Mold,0.0008054011850617826,N/A,CROSS_CROP_FALSE_ALARM
TRACK_C_REALWORLD,Tomato,realworld_tomato,FARMER_FIELD_PHOTO,D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Leaf_Mold\pak_field_IMG-20240725-WA0033.jpg,Tomato___Leaf_Mold,3,Tomato___Late_blight,2,False,0.9934074878692627,1.0359352264899258e-09,Tomato___Early_blight,0.0033287403639405966,Tomato___Septoria_leaf_spot,0.0030329767614603043,MEDIUM,MISCLASSIFICATION
