image_path,relative_path,crop,class_label,ground_truth_quality,source_type,source_url_or_description,sha256_hash,notes,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pd_real_tylcv-seminar-1-638.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pd_real_tylcv-seminar-1-638.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",3c52144e19e95cc3d4170407eaf729d0981b934615eaa183f7f5aa29d8ef265a,Field plant showing stunted curling and yellowing,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_9511.img.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_9511.img.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",114ad00502e682078ccbed196422c3092e017a3d11078ebd439f9825a57e1fa2,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_D_29AlfMov.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_D_29AlfMov.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",1dd06a9e3bd48713bb445a8588d8c38dec7643435e5c8b0652f584ac4eff64c1,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_Tomato-Mosaic-1wdr2jx-300x225.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_Tomato-Mosaic-1wdr2jx-300x225.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",4e1e9dd3e151f41b1a610024c4ca401a7c052f970723faf8b137edce24102e41,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_everystockphoto-21099455-l.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_everystockphoto-21099455-l.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",3be8d7001035234d99b56906f4b1d0d0037b22b785396889d3b9ce6eaa7d15cc,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_ill-tomato-of-tomato-mosaic-virus-DBE17N.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_ill-tomato-of-tomato-mosaic-virus-DBE17N.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",fd47dc830e0dbbd0120d2a6777741dabbd9b4f6f296e31bc063b40568310250d,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_page_2.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_page_2.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",995ada04ba135f89218ddc3f17617e59411b63ae5167c25ded94284aeda9d7e8,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tmv-tomato-34.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tmv-tomato-34.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",d4ced16a63bfb55865541775dfa1311bc76c6714659af4443d9154297bf41ff0,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tmv-tomato-9.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tmv-tomato-9.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",c5d7e06ccd83c8b15a0102d343fb9bfecfb36c4cf83acfdf92c2b88c18899f5f,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_toma_TMV.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_toma_TMV.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",6314256efc354bde93065b70bd0044361644e866604b12ecd1cb762307405428,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tomato_virus_04_zoom.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___Tomato_mosaic_virus\pd_real_tomato_virus_04_zoom.jpg,Tomato,Tomato___Tomato_mosaic_virus,MEDIUM,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",300516de60912443a4b013d2588e35bcbab6705561e04ba421eec3a7070f2148,Mottled mosaic leaf patterns under outdoor ambient lighting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_1684.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_1684.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",bc0ec6abdabe070a8e98749360809fc8cca196e21661f93a038d75b45e13b18d,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_2013-08-20-06.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_2013-08-20-06.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",f462b769606f79703c44a2c595f57269924bb41ea335b94cbff099bc5c2525a2,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_90e2c0.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_90e2c0.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",e990d6c955434857b52b7904fdcc48893ff0b0cebcbc839db143bc301ec7b191,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_DSCN1015.JPG.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_DSCN1015.JPG.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",66e581feb1714e0cfd3e2afdc8f90dcf0394b897886233aa515b7dea1390da1a,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_IMG_1246.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_IMG_1246.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",d119deb0673b049551857318a686c6ecab5c2aa2607fc349ac25424d4ce636c2,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_Tomato59.JPG.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_Tomato59.JPG.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",36d4cf67739d3d7b079eed20331535674781886f75abbf7f010999a45b00980f,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_Tomato_leaf.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_Tomato_leaf.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",9cffe92d5f898fa2bb96e78f63ef46059b710a0f2d97054f1e534a5619778b13,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_main-qimg-d9c2a93f60568485c989670d9bbf703b.jpg,results\model_robustness_audit\audit_images\track_c_realworld\tomato\Tomato___healthy\pd_real_main-qimg-d9c2a93f60568485c989670d9bbf703b.jpg,Tomato,Tomato___healthy,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",66d8d18b9bf9c8d83efd3a0cf09c53fbbd575795a518b57a66bc338c11c07069,Vigorous green tomato foliage in outdoor garden/field,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_0000.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_0000.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",420433aad07a69dbba27df1b1db4693058daef37698b93f0461724bb8767ba6d,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_730-grape-leaf-2560x1600-nature-wallpaper.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_730-grape-leaf-2560x1600-nature-wallpaper.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",468f656f6c89d8f241f07246300acb790a11f3e288e9c3750dac1b4da9405577,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_DSCN7317.JPG.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_DSCN7317.JPG.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",650324392a33c2c1e1ca4a076176d6b060b86ae62fbe098756b052b5546d9240,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_P1130286.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_P1130286.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",499dc9edb0c55b3c4344111aa83a4e49023a78cbde05e0092c86f3e0e5168366,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_depositphotos_3443387-stock-photo-the-green-grape-leaf-on.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_depositphotos_3443387-stock-photo-the-green-grape-leaf-on.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",94af80a5965f800fc0b878eb4091d7c1af7e25d90011ee02a8d768639f0a38d4,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_depositphotos_6898486-stock-photo-grape-leaves.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_depositphotos_6898486-stock-photo-grape-leaves.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",d6d169bb7c76997d2e58a2864842cd4747f2a6b98daf106bf322be4b0467eff0,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grape-leaf-14309623.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grape-leaf-14309623.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",4ffafa5924ddbabf1b460680417ac978efb7cc54de78bbfe031fbabd2c8db221,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grape-leaf-picture-id119212425_k_6_m_119212425_s_612x612_w_0_h_8RZBWGcvXe4tAwhhvYZVFzWyRyiN5iTxKfWBpPT1FcU_.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grape-leaf-picture-id119212425_k_6_m_119212425_s_612x612_w_0_h_8RZBWGcvXe4tAwhhvYZVFzWyRyiN5iTxKfWBpPT1FcU_.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",533765ed2041617bd33411f448db7b567665d4439078bfbfa0701a92a9b1425e,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grapes-leaves.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grapes-leaves.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",4154590f1c69e97f554ebbbbd9b84e0e191d4c706dce1036d9f1fa5630286076,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grapevine-leaf-7466071.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_grapevine-leaf-7466071.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",c8c261b0a733913fcc6a120739bf46f52bbe26bfaa5a75582184ef45e3fac6b8,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_latest_cb_20100621160325.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_latest_cb_20100621160325.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",7013d4ba8af2ad9de143f47732b28a7315480f359b6f48f225e11a91af6599e5,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_vitis-riparia-le-ahaines-b.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Healthy Leaves\pd_real_vitis-riparia-le-ahaines-b.jpg,Grape,Healthy Leaves,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",bee75e5955d643b47cb6ad64d31421c685c282093f726d01ebea0744f2218292,Healthy grapevine leaves in natural field/vineyard,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_03gb.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_03gb.jpg,Grape,Black Rot,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",e8468522aba52f73e8e919658fa833130602633a98aa3033dba6dd1595bc8718,Grapevine leaf with necrotic black rot lesions and complex background,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_35589125035_662dd5b258_b.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_35589125035_662dd5b258_b.jpg,Grape,Black Rot,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",d20cc643fdfbb07db3616a50de0a2280383e134fa8f06ca5522e07c0cfc25aa9,Grapevine leaf with necrotic black rot lesions and complex background,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_5-29black-rot-chardRR.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_5-29black-rot-chardRR.jpg,Grape,Black Rot,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",404fd83fecf8cb839ab7c76ac90e2a9e1906d2c4a62acf86568b3ef037b88f41,Grapevine leaf with necrotic black rot lesions and complex background,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_Black_20rot_20on_20foliage.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_Black_20rot_20on_20foliage.jpg,Grape,Black Rot,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",e64969c324e6981d478bfff5c9099da715e0bdd974b2ea7a7acd62fa8ee63af0,Grapevine leaf with necrotic black rot lesions and complex background,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_Black_20rot_20on_20foliage2.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_Black_20rot_20on_20foliage2.jpg,Grape,Black Rot,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",99c0a3a63c127e376a4120007fcc81797ec8248cf95a8020510e46f602590335,Grapevine leaf with necrotic black rot lesions and complex background,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_brleaf2_zoom.jpg,results\model_robustness_audit\audit_images\track_c_realworld\grape\Black Rot\pd_real_brleaf2_zoom.jpg,Grape,Black Rot,HIGH,INTERNET_PLANTDOC_TEST,"Singh et al., PlantDoc Test Set (Uncontrolled Real-World Web Images)",09f5a6a0ded0e8f811d4a6c10f479c5fecb09f41b713eb729d381de12bd4ac01,Grapevine leaf with necrotic black rot lesions and complex background,True
