image_path,relative_path,crop,class_label,source_dataset,source_url_or_citation,sha256_hash,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_HL_(80).jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_HL_(80).jpg,Tomato,Tomato___healthy,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),09b8c90a76bd0122c3f46425881c5f4709fbe5d9e7dabd168c41763376502233,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_HL_(93).jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___healthy\pak_HL_(93).jpg,Tomato,Tomato___healthy,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),4d71e04d8fe8e1b17b1ba87063d0701312fa78358fbb44fc301b476ce999ecc5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_4621c.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_4621c.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),d074496a736f41783e0eb8b05f832102dcb07e9a4718d61374cbf2cf3884cc90,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_4624s.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_4624s.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),f96cff195926f529f8e96819368cc3e0a496e438220f0a80b67a984f8de2e2b9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_5816170621_e1cce08736_z.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_5816170621_e1cce08736_z.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),40650f5dce684890969418712fad8b7bfa646bc14b170e746b2ed7bfe2045648,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_6-13lateblightleavesMARY_jpg.rf.1114a350a3d07eb0c4f5a4cdcbbe82ed.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_6-13lateblightleavesMARY_jpg.rf.1114a350a3d07eb0c4f5a4cdcbbe82ed.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),23ec2f549c46cac1bb5132d0605d405d29faf8a77ce7c8799861d0a0adfedb99,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_8140cs.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_8140cs.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),3a120425434f28876d0cd77087454b02d97fa7c1653070998941d995b6bb7be4,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_924977LateBlightLeaf.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_924977LateBlightLeaf.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),5f45463b3311e0d105d5870a67144dfd7018d00584a07f15db811649d2b811f9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_August-17-2012-Supplemental-6.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_August-17-2012-Supplemental-6.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),98f661b5c89179fa23616c810aa99108985c7aa064aa80f221327e7bff6c2f48,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Fig.%2014_opta.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Fig.%2014_opta.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),c0a56dc465599772ddc4a3fa3077b521e6e67b963888a28342b99a5fbf2261e9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls35.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls35.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),8f1803b135a1a38e1aa17a27dc19664821d9be33384d5e08c0f31b166a74a2ef,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls45.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls45.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),4f5bf1bb6036e6265883b3d438784754c3da998f044bfe207a495b616fe6a5bb,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls5.JPG,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls5.JPG,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),d197e3900e7426560e13dfabd3d97676b3e796e790b026a56fc99e91488bec30,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls70_change_90.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls70_change_90.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),435de9f32ad8887275b8e8599df94176eae31259a1bd3632ce372ec4b1667c1c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls75.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls75.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),7ea3e9d751160dacb282ff525c2a042afca8e3ce97ab27f120e53cabf32c7745,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls78.JPG,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls78.JPG,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),e90d05f9cc6b91f71bfaf41a5f7553b1d3c050e9b0e0653ed0b33605426a1c97,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls79.JPG,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls79.JPG,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),e7a7f711e750b73a12c10d07164d1d9f356424d78bc00273d156aaf7cbb59860,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls80_change_90.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_Gls80_change_90.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),84b19f6eb4e175695727d14f8028b38ce9732559de92cec899b17012d1ba1c09,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG-20240812-WA0237.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG-20240812-WA0237.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),d14713f1dd84bffcb46646734f0afc10f1fcb09c27819fd93fccaf95d6ef0cd7,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG20251102153828.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG20251102153828.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),f63f16c0caf7d36f959d1be4904a1f2f413dfaac62c91719c3f8d8f74e30b211,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_1526.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_1526.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),55895d4f6f86786b98af334774d1a50e4e987bdbb4e204d67d43d94bd5a88601,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155132.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155132.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),a9dfb69d4eddc97e8d3ee3bf36f3eb051142851e3de396e6d44b446b1456930b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155447.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155447.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),42cad0dc836ea35dc62ed505a66865f842fed8c6fabe2482fba3cdb748b2823a,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155805.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155805.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),4d27d9ac8736457a93d52b706a3e07bd0af08cc1151949453d296607f39ace07,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155822.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_155822.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),df744cd535c3398620a9ce8ad9b2a38a20ba037434d6848e079870070c0ddb87,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_160928.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_160928.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),d2774a1445bfdc0cc50c1409248a1ebc4e36aa934b4007822ff374db608d103b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161026.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161026.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),8e3ad7f450c9e85dd6d375a8c5069f4c48fc4003d475080764984e1ab5a2a1cc,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161202.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161202.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),66e253dbaa31113906497069e3c5865bda32a1801d72918ae56d06b51f85ac87,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161536.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161536.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),6ca52608920e8e5de6ed67598932c685eabe2c2085d4dcb69ec75509757f3916,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161541.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_20251102_161541.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),9ce69a0708ab127094e645ee9cd89b50f17de54cb951f8b3289f5257dbe021da,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_4182.JPG.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_4182.JPG.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),af8da915a9432b0fd85003030f9a4373cd0cca6ace3dc0dc04eb5fe5f27a2ff9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_5808_jpg.rf.9de5af872dd2e7a58b115c4826fb18d4.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Late_blight\pak_IMG_5808_jpg.rf.9de5af872dd2e7a58b115c4826fb18d4.jpg,Tomato,Tomato___Late_blight,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),9cbf4ffa580f657893d180410f3b6bd665acfd9307204d6dec68362ca2e68226,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_1342017-162221-44540.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_1342017-162221-44540.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),b740cb9aa39a521b544c25b581c6c6f9f4a70f4467511e739920b262c17a4e68,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_1422_0_jpeg_jpg.rf.141e71ae4e0fb1b8cf91de832e61eea5.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_1422_0_jpeg_jpg.rf.141e71ae4e0fb1b8cf91de832e61eea5.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),73eea72a58ee918da49f9466c186a9821128422266ef4058134d3b0158a05923,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_18071.img.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_18071.img.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),8916a647f4ea7442da7bc43d260becd42ba28f05ae153aa49b382a2e2aa94275,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_2.--Virused-tomato-leaves-versus.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_2.--Virused-tomato-leaves-versus.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),7d74f2687d0bf3ca63e83dba705833a960a1f5ffccc669afaef72939cc1b3d1e,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_28619919393_7ef44acccc_b.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_28619919393_7ef44acccc_b.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),655f79d06c2708fe51e02c7bc27647d3dacdc711a1436d7e76593cfa9a8c726f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_29994445671_b6914b44d0_b.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_29994445671_b6914b44d0_b.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),aa37cb4e626c9ca86054d4e701cf588a78134526a285817f454af57a8de158c9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_36ca1410e232eec4a8003fe411246820.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_36ca1410e232eec4a8003fe411246820.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),8801389d787f9ddd62006e6f4d874f085f0fe5cb6a1ece4ed5ebb159c4df5865,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_3782849713_398f3a1086_b_jpg.rf.459a511773f9b32c153d53a41b5bd3d2.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_3782849713_398f3a1086_b_jpg.rf.459a511773f9b32c153d53a41b5bd3d2.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),c700d7943ed502a9124beb5e3f6f4efef103cd448b6819cc17431ad75ae8f7ba,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_5146.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_5146.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),ad5c26302176fc8a180d7648d413119fff216b82663efee13b680bd48877e5a2,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_534ddf3a932e62dd929a3ac1b29bfa29.jpg,results\model_robustness_audit\audit_images\track_b_external\tomato\Tomato___Tomato_Yellow_Leaf_Curl_Virus\pak_534ddf3a932e62dd929a3ac1b29bfa29.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato_Leaf_Disease_Dataset_Pakistan,Kaggle/Mendeley Pakistan Tomato Leaf Dataset (Farooq et al.),44334af721ac01e60cf42e1e0c83a047d25b63ce22bb8596b2af39da54ed6a89,True
