dataset,class,file
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\14f9fe9d-517e-4f70-9a4b-97fff9a26e65___GCREC_Bact.Sp 6295.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1506485f-0fba-4e0a-aecf-36f9c5bae096___GCREC_Bact.Sp 5543.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\151a2e55-b8d4-4c30-b494-4aa77a2f5695___GCREC_Bact.Sp 5941.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\15a1998e-4b4d-446b-98e7-46ed98119495___UF.GRC_BS_Lab Leaf 0222.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\15d45247-ffcd-4d50-87a1-5f0527e451e9___GCREC_Bact.Sp 3763.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\15dde11a-b359-46d2-abbd-c1f56a86a083___GCREC_Bact.Sp 5799.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\160c389d-886b-433a-a18b-842c45b2f20c___GCREC_Bact.Sp 5743.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\162156e8-724a-48d9-8a19-904937f9dc03___GCREC_Bact.Sp 3472.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\16467af5-6cd6-47c8-b3bc-405dc68a462d___GCREC_Bact.Sp 3258.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1657e79d-9172-4170-aa17-56714f2ad03b___UF.GRC_BS_Lab Leaf 9145.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\166a69a7-cae0-4e6e-ac75-bc207a5335f4___GCREC_Bact.Sp 5705.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\16899432-0c58-4c00-a212-f24faed4d040___GCREC_Bact.Sp 2981.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\16912266-6a1b-426c-9e58-2f0ff1a4e35a___UF.GRC_BS_Lab Leaf 8673.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1695eefb-cffc-4dac-b7ae-40f34ad9c5db___GCREC_Bact.Sp 3065.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1737e7ba-181e-400c-ab66-7723468e277f___UF.GRC_BS_Lab Leaf 0348.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\176ee70d-778e-4f49-a761-67271feff912___GCREC_Bact.Sp 5976.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\177b313d-c3e5-417f-b17b-d945ca4e48ea___GCREC_Bact.Sp 5687.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\17bcc3fa-9905-4fcf-938b-c5e63e214718___GCREC_Bact.Sp 6329.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\17ee90d7-f733-4026-a83e-c5c87ad88e67___GCREC_Bact.Sp 5623.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\180f9ef5-6709-4660-8444-617bf357106a___GCREC_Bact.Sp 5726.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1838f883-5e4b-4b24-bf4b-77d4a82f5f46___GCREC_Bact.Sp 6335.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\18a58445-cf57-41cd-93f8-ebb9d5f66118___GCREC_Bact.Sp 6200.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\18ac424a-de74-40f4-b830-74384ae67302___GCREC_Bact.Sp 3480.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\18f0234d-3647-4769-a5a5-752ae8c55f28___UF.GRC_BS_Lab Leaf 8845.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\18f11c42-356f-4f3a-bc6d-f770dd101ba4___GCREC_Bact.Sp 5631.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\18f7004e-226b-42cc-bcaf-db9c47c5da65___UF.GRC_BS_Lab Leaf 9237.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\18f8073d-e27b-4b3c-b6c3-0440adc8acfa___GCREC_Bact.Sp 6068.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1917515d-7e2f-479c-afec-95b4d3ae07e8___GCREC_Bact.Sp 5607.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\191ae7fa-8ca5-4654-a01d-c4f497bb7377___UF.GRC_BS_Lab Leaf 0615.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\195a20ea-ecf8-4611-ae53-ed76d8a522b7___GCREC_Bact.Sp 5791.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1975c2af-b85a-48d6-9b03-c7fcb5e0bcae___UF.GRC_BS_Lab Leaf 0558.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\19969ddc-0cdd-42f6-bbc4-351752a7ccec___GCREC_Bact.Sp 3428.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\19a19d0b-373f-497a-89bf-ea941ff5e12b___GCREC_Bact.Sp 3124.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\19a4a07c-5e82-4a4f-bc64-9f7d941cab88___GCREC_Bact.Sp 3515.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\19e29a5d-897d-4ff0-8aab-8562d74b0eb8___GCREC_Bact.Sp 6031.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1a017b74-a549-433b-979b-3e3ace67b50d___GCREC_Bact.Sp 5715.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1a067cc9-cf70-41a5-a51c-aa0f6b8a936d___UF.GRC_BS_Lab Leaf 0327.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1a50d84b-c015-45ea-a041-500d5adcc339___UF.GRC_BS_Lab Leaf 8773.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1a570997-ffc2-4166-a436-8f6a7facd3fc___GCREC_Bact.Sp 3227.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1abfbe87-b6e5-4da0-85e9-13980c67fd03___GCREC_Bact.Sp 3295.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ac8d300-077c-43dc-8685-83ac695e07b4___GCREC_Bact.Sp 3672.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1addf690-441a-40c5-b1e7-c618a8af1f40___GCREC_Bact.Sp 3744.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ade5ae9-2b62-4d53-86ae-fee9d3d9a7e9___UF.GRC_BS_Lab Leaf 0777.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1b3ccbf3-c1e1-476e-b34a-6af0a6fbb349___GCREC_Bact.Sp 3735.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ba1b688-e5b6-4871-8e70-edbf17bef408___GCREC_Bact.Sp 6125.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1bddab06-9fb8-4727-8ea8-98e02a2fb178___GCREC_Bact.Sp 3237.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1c213d89-a3ba-4486-ac5a-1744eb371859___GCREC_Bact.Sp 3500.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1c286bba-a5c0-466f-a52d-960d300d135f___GCREC_Bact.Sp 6077.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1c4f6449-0200-439f-9600-5c2bb3400619___GCREC_Bact.Sp 3502.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1c5d49ef-1d7e-4b76-b33a-da162fe99eb2___GCREC_Bact.Sp 3506.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1c78d892-4190-488d-b8d3-cf1c63c658f0___GCREC_Bact.Sp 3006.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1cdfa566-3dc1-4be4-8ec9-91fd300ac06d___GCREC_Bact.Sp 3468.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1d2bcd85-fdb7-4294-ba11-eb58373b4474___GCREC_Bact.Sp 3092.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1d83362f-5ea5-40f4-aa21-dfff0e99aff7___UF.GRC_BS_Lab Leaf 0566.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1dbd6b67-25f1-444e-81d8-cbb54213cbb4___GCREC_Bact.Sp 3528.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1e0582c9-3b55-4aaf-b63b-f223c13eac86___GCREC_Bact.Sp 5571.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1e982ff7-1d2f-43e9-9c10-8735b84de1aa___GCREC_Bact.Sp 3329.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1eb09166-61e7-4816-9a48-4d7afaa25a86___GCREC_Bact.Sp 3310.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1eb86f3d-7d18-41b8-b33c-807662b2d2df___GCREC_Bact.Sp 5555.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ebd463d-ddc5-47e4-8a45-482d411d0c26___GCREC_Bact.Sp 3178.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ec8d580-f7b5-481f-85af-f2370a29a330___GCREC_Bact.Sp 5620.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ed14327-868e-43e3-a060-a3fb155494a9___GCREC_Bact.Sp 3082.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ee0cf88-307d-4c0c-af30-6031c2cbd256___GCREC_Bact.Sp 5840.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ef34abf-812a-43c0-99e6-c29fb38f730d___GCREC_Bact.Sp 5594.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1f20e293-16a2-4910-aa0a-b77268ff20a0___GCREC_Bact.Sp 3073.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1f6a4e82-1d08-48d0-a488-1a787c854484___GCREC_Bact.Sp 5905.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1f8c98e1-b5ff-48eb-b676-7c51e99a1329___GCREC_Bact.Sp 5919.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1f96aa30-b5fd-4730-a758-ca586cbcf59f___GCREC_Bact.Sp 3688.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1fbc778e-9d12-4813-bba5-75a7275ab525___GCREC_Bact.Sp 5983.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1fcebd34-f196-4909-abd1-6d9413d9b4b4___GCREC_Bact.Sp 3304.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1fdbbbb4-fb2b-415b-a316-16688f21c4da___GCREC_Bact.Sp 3338.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\1ff93f22-ad6e-4c74-a677-90e88d1b93df___GCREC_Bact.Sp 3532.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2012f5c2-8a5a-4307-b2f6-f8cc65dea96d___GCREC_Bact.Sp 6350.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\213539dc-f50d-4f98-a380-4fcfc575d208___UF.GRC_BS_Lab Leaf 9122.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\21833eb1-b84e-4471-816b-166e575ed0e7___GCREC_Bact.Sp 3244.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\21a6fc4a-1d20-4d4b-9802-ce7096e342a1___GCREC_Bact.Sp 3576.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\21b0722c-abfd-4aab-88cb-646b6e284cbf___UF.GRC_BS_Lab Leaf 8683.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\21f50927-9e52-4d6b-a3bd-8238cb23153a___GCREC_Bact.Sp 3271.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\221605c0-99da-46d8-a503-285d4c6d1e1a___GCREC_Bact.Sp 6366.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2224e59e-d71f-4d3e-8d48-7dc90551aeb1___UF.GRC_BS_Lab Leaf 0251.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\225a427b-3e65-45fc-aaa4-1210fb81c20e___GCREC_Bact.Sp 3457.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2279def6-9a9e-43cd-8f35-9111fa81ab13___GCREC_Bact.Sp 5952.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\227f113b-8511-4d2f-a591-8e5d01e896dd___GCREC_Bact.Sp 6384.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\228ee04a-62e3-4fad-a457-62eb8b1472ee___UF.GRC_BS_Lab Leaf 0436.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\22a42ef8-b719-40d1-9307-8f035913daff___GCREC_Bact.Sp 3861.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\235073b6-d329-4ebe-9e1d-015108760d6f___GCREC_Bact.Sp 5907.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2351b015-b737-4ed6-97bd-105e73b02386___GCREC_Bact.Sp 3184.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2353ecb8-d1bb-4e2c-bb0f-7a0c90b5cdf4___UF.GRC_BS_Lab Leaf 8717.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2359d490-4be7-4328-97bf-860b2f78bc19___GCREC_Bact.Sp 6113.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\23642d88-83e5-491d-b9f2-7ddac809975b___GCREC_Bact.Sp 6186.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\236e1153-9421-4a7a-bf51-e8e53f9ada22___UF.GRC_BS_Lab Leaf 0338.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\239fc305-ce59-48d4-9322-13669b141fa4___GCREC_Bact.Sp 3174.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\23cf28cd-1d94-4797-82ed-0f3c79a39200___GCREC_Bact.Sp 5702.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\23dc9572-9fab-4847-b1dd-9c63e9ee010b___GCREC_Bact.Sp 5811.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\23ee3cb6-dba9-479c-ae1e-ea34028f8066___GCREC_Bact.Sp 5753.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\23f67e39-1b4b-4296-a8a2-2a15890d0529___GCREC_Bact.Sp 3364.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\24408a22-6358-438e-99a1-729ea90726ad___GCREC_Bact.Sp 3645.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2471c3d8-c8b2-4e2a-9943-afb84ed48a35___GCREC_Bact.Sp 3198.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\24b48701-9f33-4db3-8245-05b60ce7ad7a___GCREC_Bact.Sp 6204.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\24cd9e39-f7d2-4dd3-9681-b3a8e35cd3db___GCREC_Bact.Sp 3048.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\251b4763-59dd-49a8-99a6-6cf50b239454___GCREC_Bact.Sp 3589.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\25202a28-6a47-4ae0-aa2c-9907eb1be14d___GCREC_Bact.Sp 3681.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\256051f1-8e69-4f2b-b4d5-400fccb18623___GCREC_Bact.Sp 3313.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\25a52867-003f-4390-a80d-03c63c038e9a___UF.GRC_BS_Lab Leaf 0341.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\25a8ea2f-8337-4b4b-8e2d-2110ee2b89ff___GCREC_Bact.Sp 5688.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\25a94cb1-a32d-4da4-a379-4d5732fb6f5e___GCREC_Bact.Sp 3615.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\26079b3e-dfa6-4ad2-b699-cccf9d9b5032___GCREC_Bact.Sp 5678.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\26398b56-bddd-465c-92ab-e17a980423c9___GCREC_Bact.Sp 3400.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2642e2b0-d2d8-49ea-b9c3-44133f863169___GCREC_Bact.Sp 5660.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\26768a91-4aca-41a4-ad88-1b791c2312dc___GCREC_Bact.Sp 5669.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\268422eb-2e4a-433b-bad2-d5e63a5e765d___GCREC_Bact.Sp 3466.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2693b1a4-a4a2-4c40-a775-75b640e50b01___GCREC_Bact.Sp 5798.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\26cabbbf-57e1-42a5-9fdc-e819b4b02d39___GCREC_Bact.Sp 3437.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2731979e-e02a-4736-8475-4542fcc6f596___UF.GRC_BS_Lab Leaf 0227.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\277f9f6d-07b0-4687-afef-ebf67e227e96___GCREC_Bact.Sp 6364.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\27a806fe-06f2-48fb-92cf-32d44d545606___GCREC_Bact.Sp 3052.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\27cae464-e8c3-4600-806e-2d65c8a84016___GCREC_Bact.Sp 3619.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\27ebdaaa-b432-4d4a-b404-a04e58a46f44___GCREC_Bact.Sp 6025.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\28357fdb-17f9-49e4-a10f-a5dae53aa48f___GCREC_Bact.Sp 3294.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\283cf780-42c2-42ed-860a-29e7991c4e57___GCREC_Bact.Sp 5730.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\284bcfac-0f71-4911-b5af-4f9e2a28a452___GCREC_Bact.Sp 6257.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\28557b27-1dce-4cd4-bed0-c4a84207d3e2___GCREC_Bact.Sp 6187.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\288896d1-7094-4250-9fd6-00589c41b42a___UF.GRC_BS_Lab Leaf 0264.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\291aa719-2698-4449-9e9c-095cfc04da6f___GCREC_Bact.Sp 6196.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\29a61150-5453-4a76-88eb-2e97a8f4c400___GCREC_Bact.Sp 6345.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\29aa56e5-1c34-4617-97a9-bf7b0a85b644___GCREC_Bact.Sp 3355.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\29f59b9e-c2b2-4c1e-8588-2025546f206c___GCREC_Bact.Sp 3534.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a2d11a9-e334-491f-8d43-66320cd26010___GCREC_Bact.Sp 6124.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a377230-f904-4646-95da-76e242051242___GCREC_Bact.Sp 3085.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a43c0fa-a3dc-4f6d-a9e9-cb4274ae019f___GCREC_Bact.Sp 3621.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2a7b80f9-bd15-42cf-aab5-699232ee1506___GCREC_Bact.Sp 6317.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2b011bd3-107c-4a83-b961-eb7131d2a76a___UF.GRC_BS_Lab Leaf 0281.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2b1247ef-594a-4ada-9377-1f46af51859c___GCREC_Bact.Sp 3095.JPG
Tomato,Tomato___Bacterial_spot,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Bacterial_spot\2b2d8d17-9ce4-467b-986d-adab29aab3e2___GCREC_Bact.Sp 5908.JPG
